gene_id,KO_bTMR1,KO_bTMR2,WT_bTMR1,WT_bTMR2,WT_bTMR3,KO_bTMR,WT_bTMR,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_bTMR1_count,KO_bTMR2_count,WT_bTMR1_count,WT_bTMR2_count,WT_bTMR3_count,KO_bTMR1_fpkm,KO_bTMR2_fpkm,WT_bTMR1_fpkm,WT_bTMR2_fpkm,WT_bTMR3_fpkm
ENSMUSG00000047842,85.56352308,25.6076522,0.985040863,2.19947167,0,55.58558764,1.061504178,5.73220534,4.03E-06,0.000327942,Diras2,13,52504380,52531279,-,4786,protein_coding,"DIRAS family, GTP-binding RAS-like 2 [Source:MGI Symbol;Acc:MGI:1915453]",-,90,28,1,2,0,1.050112686,0.315529373,0.011842528,0.026892758,0
ENSMUSG00000028637,43.73246735,51.2153044,0,0,2.069812308,47.47388587,0.689937436,6.100964638,4.07E-06,0.000330259,Ccdc30,4,119322893,119415521,-,6607,protein_coding,coiled-coil domain containing 30 [Source:MGI Symbol;Acc:MGI:1920582],-,46,56,0,0,2,0.388794054,0.457128372,0,0,0.017862173
ENSMUSG00000113642,25.66905692,2.743677021,196.0231318,102.2754327,208.0161369,14.20636697,168.7715671,-3.574770829,4.15E-06,0.000334191,Gm49329,12,17900734,18065610,+,1498,transcribed_unprocessed_pseudogene,"predicted gene, 49329 [Source:MGI Symbol;Acc:MGI:6121514]",-,27,3,199,93,201,1.006509876,0.108009983,7.529365619,3.995297975,7.917587
ENSMUSG00000024897,431.6204386,492.9473048,861.9107553,1027.15327,930.3806323,462.2838717,939.8148858,-1.023282221,4.17E-06,0.000334191,Apba1,19,23758876,23949597,+,6632,protein_coding,"amyloid beta (A4) precursor protein binding, family  A, member 1 [Source:MGI Symbol;Acc:MGI:1860297]",-,454,539,875,934,899,3.822763451,4.383274862,7.477917319,9.063175686,7.99878041
ENSMUSG00000027574,320.3878586,169.1934163,1216.525466,1478.044962,595.0710384,244.7906375,1096.547156,-2.163544499,4.17E-06,0.000334191,Nkain4,2,180934772,180954699,-,1239,protein_coding,Na+/K+ transporting ATPase interacting 4 [Source:MGI Symbol;Acc:MGI:1915372],-,337,185,1235,1344,575,15.1888427,8.052947712,56.49535926,69.80812967,27.38452035
ENSMUSG00000034768,0,0,84.71351423,0,0,0,28.23783808,-20.17225019,4.79E-06,0.000381823,Asb16,11,102268743,102279462,+,2843,protein_coding,ankyrin repeat and SOCS box-containing 16 [Source:MGI Symbol;Acc:MGI:2654437],-,0,0,86,0,0,0,0,1.714504839,0,0
ENSMUSG00000026043,10492.94005,6405.571286,42952.70684,23989.6375,21590.21218,8449.255666,29510.85217,-1.804364978,4.91E-06,0.000389751,Col3a1,1,45311538,45349706,+,9816,protein_coding,"collagen, type III, alpha 1 [Source:MGI Symbol;Acc:MGI:88453]",-,11037,7004,43605,21814,20862,62.78885778,38.48274517,251.7786292,143.0140808,125.4093715
ENSMUSG00000032246,186.3383391,162.7915033,372.3454463,487.1829749,393.2643384,174.5649212,417.5975865,-1.25813087,4.98E-06,0.000392758,Calml4,9,62858080,62875921,+,3642,protein_coding,calmodulin-like 4 [Source:MGI Symbol;Acc:MGI:1922850],-,196,178,378,443,380,3.005261168,2.635933916,5.882595439,7.827837921,6.156760437
ENSMUSG00000068246,97.92269863,69.50648454,205.8735404,263.9366004,254.5869138,83.71459159,241.4656849,-1.528611843,5.00E-06,0.000392758,Apol9b,15,77729039,77736382,+,1821,protein_coding,apolipoprotein L 9b [Source:MGI Symbol;Acc:MGI:1919148],-,103,76,209,240,246,3.158590819,2.25090986,6.505092311,8.481630252,7.971384566
ENSMUSG00000041324,1038.170747,905.413417,5.910245179,48.38837674,5.174530769,971.7920819,19.82438423,5.618730185,5.02E-06,0.000392758,Inhba,13,16011851,16031621,+,6390,protein_coding,inhibin beta-A [Source:MGI Symbol;Acc:MGI:96570],-,1092,990,6,44,5,9.543064739,8.355814569,0.053219099,0.443128679,0.0461719
ENSMUSG00000003469,236.7257472,107.9179628,657.0222557,939.1744031,508.1389215,172.321855,701.4451934,-2.025561723,5.02E-06,0.000392758,Phyhip,14,70457476,70468832,+,2910,protein_coding,phytanoyl-CoA hydroxylase interacting protein [Source:MGI Symbol;Acc:MGI:1860417],-,249,118,667,854,491,4.778289383,2.186973273,12.99122093,18.88612769,9.956280035
ENSMUSG00000022454,1355.706488,336.5577146,105.3993724,120.9709419,181.1085769,846.1321012,135.826297,2.639093923,5.23E-06,0.000407556,Nell2,15,95075230,95528559,-,4670,protein_coding,NEL-like 2 [Source:MGI Symbol;Acc:MGI:1858510],-,1426,368,107,110,175,17.05174129,4.249965409,1.298625782,1.515841681,2.211208872
ENSMUSG00000033768,595.1418383,317.3519755,1654.86865,1660.601111,1094.930711,456.2469069,1470.133491,-1.688270242,5.27E-06,0.000408694,Nrxn2,19,6418731,6544169,+,13812,protein_coding,neurexin II [Source:MGI Symbol;Acc:MGI:1096362],-,626,347,1680,1510,1058,2.530951677,1.35496277,6.893977086,7.035555894,4.519992333
ENSMUSG00000062515,1694.157757,2171.163083,964.355005,794.0092729,648.8861584,1932.66042,802.4168121,1.268059224,5.57E-06,0.000430065,Fabp4,3,10204088,10208576,-,4489,protein_coding,"fatty acid binding protein 4, adipocyte [Source:MGI Symbol;Acc:MGI:88038]",-,1782,2374,979,722,627,22.16788114,28.52236718,12.36090333,10.35060254,8.241884717
ENSMUSG00000032060,253.8384518,354.8488948,1504.157398,1012.856704,680.9682492,304.3436733,1065.994117,-1.808391594,6.01E-06,0.000462661,Cryab,9,50751325,50756636,+,1479,protein_coding,"crystallin, alpha B [Source:MGI Symbol;Acc:MGI:88516]",-,267,388,1527,921,658,10.08112912,14.14874791,58.5177995,40.07462769,26.25223721
ENSMUSG00000049556,251.9370402,41.15515532,1318.969716,1186.614966,785.4937707,146.5460977,1097.026151,-2.904714716,6.08E-06,0.000466299,Lingo1,9,56618475,56796468,-,4715,protein_coding,leucine rich repeat and Ig domain containing 1 [Source:MGI Symbol;Acc:MGI:1915522],-,265,45,1339,1079,759,3.13855878,0.514736866,16.09592736,14.72711871,9.498798586
ENSMUSG00000059336,57.99305453,347.5324227,11.82049036,15.39630169,1.034906154,202.7627386,9.417232734,4.430821641,6.44E-06,0.00049165,Slc14a1,18,78100091,78142119,-,3995,protein_coding,"solute carrier family 14 (urea transporter), member 1 [Source:MGI Symbol;Acc:MGI:1351654]",-,61,380,12,14,1,0.852666383,5.130046128,0.17024783,0.225522196,0.014770385
ENSMUSG00000018569,16.1619988,116.1489939,0.985040863,1.099735835,0,66.15549635,0.694925566,6.578133882,6.46E-06,0.00049165,Cldn7,11,69964779,69967885,+,1948,protein_coding,claudin 7 [Source:MGI Symbol;Acc:MGI:1859285],-,17,127,1,1,0,0.487333267,3.51616483,0.029095657,0.033036124,0
ENSMUSG00000055202,28.52117436,125.294584,5.910245179,4.39894334,2.069812308,76.90787917,4.126333609,4.21751629,6.54E-06,0.000495628,Zfp811,17,32795676,32809853,-,3458,protein_coding,zinc finger protein 811 [Source:MGI Symbol;Acc:MGI:2682944],zf-C2H2,30,137,6,4,2,0.484464943,2.136731908,0.098342985,0.074441145,0.034128218
ENSMUSG00000050737,482.9585525,341.1305096,26.59610331,84.6796593,10.34906154,412.0445311,40.54160805,3.348419179,6.58E-06,0.000497248,Ptges,2,30889471,30929863,-,3931,protein_coding,prostaglandin E synthase [Source:MGI Symbol;Acc:MGI:1927593],-,508,373,27,77,10,7.216502365,5.117528208,0.38929412,1.260566384,0.150108594
ENSMUSG00000074604,218.6623368,165.5351803,13.79057208,25.29392421,1.034906154,192.0987585,13.37313415,3.848707068,6.79E-06,0.000510457,Mgst2,3,51660360,51682677,+,3703,protein_coding,microsomal glutathione S-transferase 2 [Source:MGI Symbol;Acc:MGI:2448481],-,230,181,14,23,1,3.46848814,2.636205853,0.21428484,0.399716581,0.015935103
ENSMUSG00000038587,283.310332,535.9315782,113.2796993,108.8738477,52.78021384,409.6209551,91.64458692,2.160329763,6.81E-06,0.000510457,Akap12,10,4266380,4359470,+,6461,protein_coding,A kinase (PRKA) anchor protein (gravin) 12 [Source:MGI Symbol;Acc:MGI:1932576],-,298,586,115,99,51,2.575624887,4.891615722,1.008823576,0.98608305,0.465778068
ENSMUSG00000023467,79.85928821,216.7504847,6.895286042,26.39366004,9.314155384,148.3048864,14.20103382,3.392267093,6.90E-06,0.000513534,Tulp2,7,45481877,45523632,+,3150,protein_coding,tubby-like protein 2 [Source:MGI Symbol;Acc:MGI:1861600],Tub,84,237,7,24,9,1.489137575,4.057815058,0.125951867,0.490319006,0.168593395
ENSMUSG00000020053,2913.913314,1814.48507,9324.396811,5187.453934,6854.183457,2364.199192,7122.0114,-1.591000241,6.90E-06,0.000513534,Igf1,10,87858265,87937042,+,9904,protein_coding,insulin-like growth factor 1 [Source:MGI Symbol;Acc:MGI:96432],-,3065,1984,9466,4717,6623,17.28167912,10.80402283,54.17176577,30.65019801,39.45960409
ENSMUSG00000099375,117.8875207,20.12029816,0,0,2.069812308,69.00390942,0.689937436,6.64023406,6.96E-06,0.000515576,Gm28187,1,101892958,101895091,-,2134,lincRNA,predicted gene 28187 [Source:MGI Symbol;Acc:MGI:5578893],-,124,22,0,0,2,3.244840545,0.556010154,0,0,0.055302426
ENSMUSG00000021214,119.7889323,27.43677021,3.940163453,0,3.104718461,73.61285126,2.348293971,4.949252975,6.99E-06,0.00051638,Akr1c18,13,4132615,4150654,-,1207,protein_coding,"aldo-keto reductase family 1, member C18 [Source:MGI Symbol;Acc:MGI:2145420]",-,126,30,4,0,3,5.829473936,1.340505011,0.187832113,0,0.146663682
ENSMUSG00000029309,3828.492305,2616.553319,979.130618,1486.842849,844.4834215,3222.522812,1103.485629,1.546277474,7.22E-06,0.000531176,Sparcl1,5,104079111,104113733,-,2937,protein_coding,SPARC-like 1 [Source:MGI Symbol;Acc:MGI:108110],-,4027,2861,994,1352,816,76.56737759,52.53737485,19.18225065,29.62448336,16.39437302
ENSMUSG00000031574,4812.47282,9356.853202,2784.71052,2448.011969,2267.479383,7084.663011,2500.067291,1.502728729,8.29E-06,0.000605128,Star,8,25806555,25815982,+,4113,protein_coding,steroidogenic acute regulatory protein [Source:MGI Symbol;Acc:MGI:102760],-,5062,10231,2827,2226,2191,68.72733774,134.1571527,38.95688493,34.8292795,31.4334658
ENSMUSG00000022885,1089.508861,1792.535654,246.2602158,394.8051648,86.93211692,1441.022257,242.6658325,2.570476332,8.52E-06,0.000616823,St6gal1,16,23224740,23360350,+,4916,protein_coding,"beta galactoside alpha 2,6 sialyltransferase 1 [Source:MGI Symbol;Acc:MGI:108470]",-,1146,1960,250,359,84,13.01783712,21.50298017,2.882340327,4.699596962,1.008268065
ENSMUSG00000050503,316.5850354,246.9309319,117.2198627,81.38045179,101.4208031,281.7579837,100.0070392,1.492736135,8.57E-06,0.000616823,Fbxl22,9,66508459,66514593,-,3935,protein_coding,F-box and leucine-rich repeat protein 22 [Source:MGI Symbol;Acc:MGI:1921415],-,333,270,119,74,98,4.725693892,3.700611419,1.714033668,1.210221943,1.469568854
ENSMUSG00000036395,203.4510438,181.0826834,17.73073554,54.98679175,18.62831077,192.2668636,30.44861269,2.66377672,8.57E-06,0.000616823,Glb1l2,9,26763044,26806468,-,9043,protein_coding,"galactosidase, beta 1-like 2 [Source:MGI Symbol;Acc:MGI:2388283]",-,214,198,18,50,18,1.321500502,1.180883669,0.112817663,0.355824226,0.117454206
ENSMUSG00000113876,0,1.829118014,74.8631056,41.78996173,25.87265385,0.914559007,47.50857373,-5.679105571,8.77E-06,0.000628647,Gm48042,12,22906038,22906163,-,126,processed_pseudogene,"predicted gene, 48042 [Source:MGI Symbol;Acc:MGI:6097359]",-,0,2,76,38,25,0,0.856079126,34.18693535,19.40846066,11.70787464
ENSMUSG00000031561,781.4801774,1266.664225,2159.209572,3041.86932,2912.225917,1024.072201,2704.434936,-1.400848827,8.90E-06,0.000636125,Tenm3,8,48227682,48843951,-,10237,protein_coding,teneurin transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1345183],-,822,1385,2192,2766,2814,4.483995872,7.29678462,12.13626274,17.38831554,16.22034137
ENSMUSG00000022707,217.7116309,196.6301865,549.6528016,501.4795408,398.4388692,207.1709087,483.1904039,-1.222018218,9.12E-06,0.000648978,Gbe1,16,70313949,70569716,+,5352,protein_coding,"glucan (1,4-alpha-), branching enzyme 1 [Source:MGI Symbol;Acc:MGI:1921435]",-,229,215,558,456,385,2.389381338,2.166590389,5.909288831,5.483107719,4.244760828
ENSMUSG00000113581,67.50011265,36.58236028,0,3.299207505,0,52.04123647,1.099735835,5.618539694,9.34E-06,0.000662773,Dio3os,12,110275385,110278172,-,1683,bidirectional_promoter_lncRNA,"deiodinase, iodothyronine type III, opposite strand [Source:MGI Symbol;Acc:MGI:2664395]",-,71,40,0,3,0,2.355810334,1.281829708,0,0.114713671,0
ENSMUSG00000033610,535.2473721,692.3211684,31.52130762,129.7688285,139.7123308,613.7842703,100.3341556,2.614182,9.57E-06,0.000676198,Pank1,19,34810894,34879455,-,3692,protein_coding,pantothenate kinase 1 [Source:MGI Symbol;Acc:MGI:1922985],-,563,757,32,118,135,8.515551746,11.05830704,0.491253219,2.056829796,2.157648403
ENSMUSG00000032080,66.54940684,36.58236028,0,3.299207505,0,51.56588356,1.099735835,5.605269442,9.92E-06,0.000698968,Apoa4,9,46240696,46243459,+,1815,protein_coding,apolipoprotein A-IV [Source:MGI Symbol;Acc:MGI:88051],-,70,40,0,3,0,2.153711368,1.188605729,0,0.106370859,0
ENSMUSG00000034258,101.7255219,81.39575163,304.3776267,411.3012023,211.1208554,91.56063676,308.9332281,-1.754436005,9.96E-06,0.000699016,Flvcr2,12,85746539,85813585,+,3504,protein_coding,feline leukemia virus subgroup C cellular receptor 2 [Source:MGI Symbol;Acc:MGI:2384974],-,107,89,309,374,204,1.705241016,1.369873191,4.998175547,6.868873918,3.435379107
ENSMUSG00000027871,18666.15791,13282.14046,22.65593985,510.2774274,343.5888431,15974.14919,292.1740701,5.772899976,1.00E-05,0.000702097,Hsd3b1,3,98852194,98859794,-,1855,protein_coding,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1 [Source:MGI Symbol;Acc:MGI:96233]",-,19634,14523,23,464,332,591.059174,422.2472994,0.70275031,16.09726548,10.56094473
ENSMUSG00000044365,119.7889323,53.04442241,2.955122589,10.99735835,1.034906154,86.41667736,4.995795698,4.127476616,1.03E-05,0.000714609,Cxxc4,3,134236484,134262161,+,13401,protein_coding,CXXC finger 4 [Source:MGI Symbol;Acc:MGI:2442112],-,126,58,3,10,1,0.525048507,0.233423858,0.012688234,0.048022065,0.00440323
ENSMUSG00000063232,238.6271588,4.572795036,2.955122589,1.099735835,1.034906154,121.5999769,1.696588193,6.151849771,1.18E-05,0.000816586,Serpina11,12,103980243,103989957,-,1638,protein_coding,"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 11 [Source:MGI Symbol;Acc:MGI:2685741]",-,251,5,3,1,1,8.557086338,0.164630601,0.103806484,0.039288382,0.03602423
ENSMUSG00000028294,33.27470342,36.58236028,0,0,1.034906154,34.92853185,0.344968718,6.552314921,1.18E-05,0.000818388,Cfap206,4,34688559,34730206,-,2484,protein_coding,cilia and flagella associated protein 206 [Source:MGI Symbol;Acc:MGI:1916579],-,35,40,0,0,1,0.786832958,0.86848607,0,0,0.023755108
ENSMUSG00000064325,43.73246735,35.66780128,1.970081726,2.19947167,0,39.70013431,1.389851132,4.840494866,1.21E-05,0.000832516,Hhip,8,79965851,80058006,-,9076,protein_coding,Hedgehog-interacting protein [Source:MGI Symbol;Acc:MGI:1341847],-,46,39,2,2,0,0.283028021,0.23175258,0.012489718,0.014181218,0
ENSMUSG00000048485,888.9099342,412.4661122,3914.55239,1662.800583,2476.530426,650.6880232,2684.6278,-2.04486903,1.21E-05,0.000832516,Zbtb8b,4,129425765,129440853,-,6489,protein_coding,zinc finger and BTB domain containing 8b [Source:MGI Symbol;Acc:MGI:2387181],ZBTB,935,451,3974,1512,2393,8.046368656,3.74846297,34.71100692,14.9951929,21.76073322
ENSMUSG00000023411,173.0284578,183.8263604,38.41659366,68.18362177,38.29152769,178.4274091,48.29724771,1.888495821,1.22E-05,0.000837807,Nfatc4,14,55823144,55833943,+,5808,protein_coding,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4 [Source:MGI Symbol;Acc:MGI:1920431]",RHD,182,201,39,62,37,1.749890487,1.866482434,0.380588028,0.686978463,0.375909859
ENSMUSG00000096842,8.556352308,7.316472057,43.34179798,64.88441427,49.67549538,7.936412182,52.63390254,-2.729092567,1.24E-05,0.000845374,Gm10736,13,111593534,111593611,-,78,processed_pseudogene,predicted gene 10736 [Source:MGI Symbol;Acc:MGI:3704412],-,9,8,44,59,48,6.443383737,5.5315882,31.97239703,48.67830517,36.3124235
ENSMUSG00000039470,424.0147921,195.7156275,46.29692057,83.57992346,25.87265385,309.8652098,51.91649929,2.579177005,1.28E-05,0.00087094,Zdhhc2,8,40423815,40510268,+,5528,protein_coding,"zinc finger, DHHC domain containing 2 [Source:MGI Symbol;Acc:MGI:1923452]",-,446,214,47,76,25,4.50539543,2.087854338,0.481888927,0.884756166,0.266858214
ENSMUSG00000071398,62.74658359,52.1298634,9.850408632,5.498679175,8.27924923,57.4382235,7.876112346,2.860143506,1.32E-05,0.000893111,2410004P03Rik,12,17003319,17011727,-,3537,protein_coding,RIKEN cDNA 2410004P03 gene [Source:MGI Symbol;Acc:MGI:1920917],-,66,57,10,5,8,1.042017387,0.869149036,0.160244106,0.090973098,0.133463813
ENSMUSG00000022840,275.7046855,196.6301865,24.62602158,72.58256511,25.87265385,236.167436,41.02708018,2.529009314,1.34E-05,0.000905641,Adcy5,16,35154877,35305738,+,7184,protein_coding,adenylate cyclase 5 [Source:MGI Symbol;Acc:MGI:99673],-,290,215,25,66,25,2.254227606,1.614085713,0.197238099,0.591228896,0.205344126
ENSMUSG00000042499,65.59870103,29.26588823,0.985040863,3.299207505,0,47.43229463,1.428082789,5.081178373,1.37E-05,0.000923408,Hoxd11,2,74679557,74687016,+,4212,protein_coding,homeobox D11 [Source:MGI Symbol;Acc:MGI:96203],Homeobox,69,32,1,3,0,0.914801395,0.409747274,0.013456396,0.045836446,0
ENSMUSG00000046314,363.1696202,549.6499633,96.53400459,17.59577336,13.45378,456.4097917,42.52785265,3.420790954,1.38E-05,0.000924179,Stxbp6,12,44852484,45074709,-,5297,protein_coding,syntaxin binding protein 6 (amisyn) [Source:MGI Symbol;Acc:MGI:2384963],-,382,601,98,16,13,4.02716552,6.119260705,1.048608144,0.194387373,0.144817811
ENSMUSG00000050530,306.1272715,384.114783,63.04261524,133.068036,56.91983846,345.1210272,84.34349658,2.034977961,1.40E-05,0.000933344,Fam171a1,2,3114224,3227806,+,4442,protein_coding,"family with sequence similarity 171, member A1 [Source:MGI Symbol;Acc:MGI:2442917]",-,322,420,64,121,55,4.048027063,5.099471787,0.816617238,1.753011867,0.730621983
ENSMUSG00000061576,103.6269335,96.02869575,5.910245179,23.09445254,8.27924923,99.82781463,12.42798231,3.015665304,1.40E-05,0.000933344,Dpp6,5,26817203,27727505,+,12347,protein_coding,dipeptidylpeptidase 6 [Source:MGI Symbol;Acc:MGI:94921],-,109,105,6,21,8,0.492982088,0.458650961,0.027542726,0.109455071,0.038232891
ENSMUSG00000034607,202.500338,15.54750312,2.955122589,6.59841501,2.069812308,109.0239205,3.874449969,4.822358167,1.42E-05,0.000946208,Pof1b,X,112638431,112698651,-,3886,protein_coding,premature ovarian failure 1B [Source:MGI Symbol;Acc:MGI:1916943],-,213,17,3,6,2,3.06085599,0.235939461,0.043755795,0.099363412,0.030369371
ENSMUSG00000035539,33.27470342,34.75324227,0.985040863,0,0,34.01397284,0.328346954,6.513998323,1.44E-05,0.00095251,Ccdc180,4,45890303,45950774,+,5292,protein_coding,coiled-coil domain containing 180 [Source:MGI Symbol;Acc:MGI:2685871],-,35,38,1,0,0,0.369329756,0.38727389,0.010710193,0,0
ENSMUSG00000022878,631.2686592,573.4284975,83.72847337,146.2648661,21.73302923,602.3485783,83.90878955,2.84477823,1.44E-05,0.00095251,Adipoq,16,23146536,23158028,+,1381,protein_coding,"adiponectin, C1Q and collagen domain containing [Source:MGI Symbol;Acc:MGI:106675]",-,664,627,85,133,21,26.8497651,24.48659056,3.488529266,6.197777805,0.897292869
ENSMUSG00000029344,864.1915831,680.4319013,264.9759922,391.5059573,280.4595677,772.3117422,312.313839,1.306796054,1.47E-05,0.000964212,Tpst2,5,112276691,112315361,+,2793,protein_coding,protein-tyrosine sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1309516],-,909,744,269,356,271,18.17435628,14.36668127,5.458816151,8.202705176,5.725414787
ENSMUSG00000028393,4089.936403,2772.028351,6960.298739,7645.363525,9706.384817,3430.982377,8104.015694,-1.240042355,1.47E-05,0.000965698,Alad,4,62509169,62519918,-,1871,protein_coding,"aminolevulinate, delta-, dehydratase [Source:MGI Symbol;Acc:MGI:96853]",-,4302,3031,7066,6952,9379,128.3993155,87.3708591,214.0508561,239.1189615,295.7953541
ENSMUSG00000035305,364.120326,202.1175406,678.6931547,795.1090087,868.286263,283.1189333,780.6961422,-1.463674603,1.52E-05,0.000992727,Ror1,4,100095791,100444765,+,5762,protein_coding,receptor tyrosine kinase-like orphan receptor 1 [Source:MGI Symbol;Acc:MGI:1347520],-,383,221,689,723,839,3.71186019,2.068585504,6.777399581,8.07501027,8.592060116
ENSMUSG00000003555,400.2471468,161.8769443,9.850408632,29.69286755,56.91983846,281.0620456,32.15437155,3.129063036,1.52E-05,0.000992727,Cyp17a1,19,46667165,46672974,-,2166,protein_coding,"cytochrome P450, family 17, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88586]",-,421,177,10,27,55,10.8539979,4.407266083,0.261672854,0.802201282,1.4983485
ENSMUSG00000024431,2199.933249,1578.528846,3626.920458,3907.361422,4452.166274,1889.231048,3995.482718,-1.080622832,1.65E-05,0.001071374,Nr3c1,18,39410545,39491301,-,7425,protein_coding,"nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]",ESR-like,2314,1726,3682,3553,4302,17.40335529,12.53714909,28.10634997,30.79475757,34.18869691
ENSMUSG00000073125,72.25364171,22.86397518,0.985040863,3.299207505,1.034906154,47.55880844,1.773051507,4.765096535,1.66E-05,0.001076412,Xlr3b,X,73192207,73202930,+,3780,protein_coding,X-linked lymphocyte-regulated 3B [Source:MGI Symbol;Acc:MGI:109505],-,76,25,1,3,1,1.122762457,0.356699636,0.01499427,0.051074896,0.0156105
